id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
28580,data privacy risk,658.0,286.0,160.0,120.0,negative,995,20.0,,,1,1834
28566,potential discrimination,675.0,554.0,160.0,120.0,negative weak,995,19.0,,,1,1834
28548,lower risk of accident in workplace,866.0,492.0,160.0,120.0,positive weak,995,18.0,,,1,1834
28533,economists,649.0,400.0,160.0,120.0,ambivalent,995,17.0,,,1,1834
28495,change in mentality,156.0,533.0,160.0,120.0,negative,995,16.0,,16:22:45,1,1834
28482,increase success of long field missions,469.0,516.0,160.0,120.0,positive weak,995,15.0,,16:20:58,1,1834
28457,military use,302.0,385.0,160.0,120.0,ambivalent,995,14.0,,,1,1834
28422,can help people with sleep disorders,470.0,105.0,160.0,120.0,positive weak,995,13.0,,16:19:02,1,1834
28417,purpose to regulate sleep-wake cycles,298.0,20.0,160.0,120.0,positive weak,995,12.0,"learning can be optimised, elderly can sleep more",16:24:48,1,1834
28361,can self-repair if needed,54.0,425.0,160.0,120.0,positive weak,995,11.0,,,1,1834
28279,doesn't require any maintenance,58.0,292.0,160.0,120.0,positive weak,995,9.0,,16:11:07,1,1834
28261,potential health risks,57.0,20.0,160.0,120.0,negative weak,995,8.0,,,1,1834
28231,location of implant,263.0,157.0,160.0,120.0,ambivalent,995,7.0,,16:21:00,1,1834
28201,trustworthy,843.0,287.0,160.0,120.0,positive,995,6.0,,16:05:16,1,1834
28199,reputable,837.0,20.0,160.0,120.0,positive,995,5.0,,16:05:06,1,1834
28163,interdisciplinary scientists,667.0,137.0,160.0,120.0,positive strong,995,2.0,These are the people behind creating the implant,16:02:23,1,1834
28158,technological implant,466.0,278.0,160.0,120.0,neutral,995,1.0, ,,1,1834
