id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
28742,Self-sufficient,857.0,365.0,160.0,120.0,positive strong,1027,19.0,,16:43:21,1,1869
28721,Improved society,638.0,20.0,160.0,120.0,neutral,1027,18.0,"If this helps those that make mistakes at work, stops people claiming benefits for medical issues due to sleep problems, helps those who would fall asleep driving, it could lower taxes and make society more efficient.",16:41:18,1,1869
28704,Medical Cures,1120.0,125.0,160.0,120.0,positive strong,1027,17.0,"Those with health issues can live freely and with confidence, to get rid of their restrictions and constant needs and costs of medications, to restore quality of life and live well themselves and reduce stress and worry to their family/carers.",16:39:59,1,1869
28694,Mistakes,429.0,20.0,160.0,120.0,negative strong,1027,16.0,"When the implant is fitted, it might go wroung and lead to unjury, disability or death, and then people wish they had never gone through with it, as now they have no quality of life or even sleep problems, or worsened problems.",16:38:51,1,1869
28534,Failure,1088.0,279.0,160.0,120.0,negative strong,1027,7.0,"The mplent could fail, whether during operation or if the user decides they want it out, it may not break down and could become stuck and they suffer physically, emotionally or they develop a disability or need painful surgery",16:29:12,1,1869
28645,Disadvantages,334.0,541.0,160.0,120.0,negative strong,1027,13.0,"For those without an implant, they will not be able to achieve as much as those with one, and this is unfair, giving them advantages in work and life, and might mean people feel less capable, depressed and second class, also it could lead to violence and segregation in society, resentment ",16:35:03,1,1869
28615,Societal Discomfort,43.0,36.0,160.0,120.0,negative strong,1027,11.0,,16:32:32,1,1869
28590,Mental Health,889.0,68.0,160.0,120.0,negative strong,1027,9.0,"Individuals may become uncomfortable over time, even if the implant is removed, that they are conflicted and lose their sense of self and identity and become unstable and unsure how to live in this new society of natural vs technology.",16:30:45,1,1869
28554,Side effects,295.0,279.0,160.0,120.0,ambivalent,1027,8.0,,16:28:26,1,1869
28520,Competition,1035.0,520.0,160.0,120.0,negative strong,1027,6.0,"People might feel obligated to get an implant even though they don't want one and it is against their moral, personal and ethical desires, but to keep up with others, they compromise and do it. ",16:37:10,1,1869
28484,It is optional,607.0,441.0,150.0,112.0,positive strong,1027,4.0,,16:23:11,1,1869
28467,technological implant,597.0,190.0,160.0,120.0,neutral,1027,1.0, ,,1,1869
