id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
29011,Controlled by an app,1162.0,188.0,160.0,120.0,negative strong,1040,20.0,"What if someone take the control of the phone, or the app ?",17:15:09,1,1882
28674,adolescents and kids use,1309.98,441.958,160.0,120.0,negative strong,1040,6.0,only young people that have sleep desorder should use it. They can't be fully aware of how to proprelly use it,17:09:22,1,1882
28900,leisure,675.906,810.969,175.312,131.0,ambivalent,1040,19.0,"I'm okay with the fact to use it for leisure, as long as anyone is obligated to",17:11:40,1,1882
28810,cheap,532.964,657.974,160.0,120.0,neutral,1040,17.0,,,1,1882
28803,expensive,802.964,657.995,160.0,120.0,neutral,1040,16.0,,,1,1882
28766,cost ?,677.969,368.984,160.0,120.0,neutral,1040,13.0,,16:58:16,1,1882
28752,boost prifitability at work,1039.94,574.974,160.0,120.0,negative strong,1040,11.0,,16:43:26,1,1882
28736,Boost productivity at work,1143.95,469.974,160.0,120.0,negative strong,1040,10.0,,16:42:54,1,1882
28703,personal use,950.938,334.938,240.625,180.0,negative strong,1040,8.0,"personal use should be very controlled, beacause some companies can obligate to have one.",17:06:05,1,1882
28681,replace drugs,212.0,172.0,160.0,120.0,positive strong,1040,7.0,Veru helpful aigainst the drugs side effects and addictions,17:04:15,1,1882
28670,some professional use,338.979,338.953,231.0,172.75,positive weak,1040,5.0,Can be very usefull for some professions,17:17:15,1,1882
28666,sleep disorder use,84.9688,289.0,160.0,120.0,positive,1040,4.0,,16:47:19,1,1882
28663,military use,257.938,564.969,160.0,120.0,positive strong,1040,3.0,,16:39:58,1,1882
28659,medical use,63.9531,475.969,160.0,120.0,positive strong,1040,2.0,It can be very helpfull for doctors and nurses that usually work by night without sleeping for 2 days in a row,17:13:18,1,1882
28654,technological implant,632.938,106.969,240.781,172.0,neutral,1040,1.0, ,,1,1882
