id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
28075,What next?,632.125,19.0,160.0,120.0,negative strong,987,23.0,,,1,1825
28073,Set a precedent?,462.964,144.527,160.0,120.0,ambivalent,987,22.0,,21:39:29,1,1825
28072,Use with minors,762.5,637.5,160.0,120.0,ambivalent,987,20.0,,,1,1825
28071,Age range?,600.25,480.5,160.0,120.0,neutral,987,19.0,,,1,1825
28070,Can do what I want,836.982,21.0,157.991,117.991,positive strong,987,18.0,,21:31:18,1,1825
28069,cost?,956.25,220.0,160.0,120.0,neutral,987,17.0,,,1,1825
28068,widespread use?,1001.0,428.241,160.0,120.0,neutral,987,16.0,,,1,1825
28065,level of testing?,817.5,475.0,160.0,120.0,neutral,987,15.0,How much testing has been completed before being available to me?,21:29:38,1,1825
28064,side effects?,30.0,31.0,160.0,120.0,negative strong,987,14.0,What are the potential side effects of the implant and it's use?,21:27:29,1,1825
28063,more equal opportunities,752.0,278.0,160.0,120.0,neutral,987,13.0,potential to remove one of the reasons people are unequal,21:28:13,1,1825
28059,hackers,461.969,683.978,160.0,120.0,negative strong,987,12.0,,21:31:34,1,1825
28058,society pressure,152.978,674.987,160.0,120.0,negative weak,987,11.0,,21:31:41,1,1825
28057,Misuse by others,313.996,522.992,160.0,120.0,negative strong,987,10.0,,21:31:37,1,1825
28055,doesn't need removing,20.0,354.987,160.0,120.0,ambivalent,987,8.0,,,1,1825
28054,implant self sufficient,194.0,403.0,160.0,120.0,positive weak,987,7.0,,21:31:44,1,1825
28050,life span,73.0,218.0,160.0,120.0,positive,987,6.0,,21:22:54,1,1825
28046,more control,675.0,139.0,160.0,120.0,positive strong,987,5.0,Better control over ourselves and when we are tired,21:21:39,1,1825
28039,installation method,401.991,20.0,160.0,120.0,negative,987,3.0,,21:38:09,1,1825
28036,In brain,231.0,138.0,160.0,120.0,negative strong,987,2.0,The location of the implant,21:22:23,1,1825
28032,technological implant,471.987,289.0,200.179,142.991,ambivalent,987,1.0,,21:17:57,1,1825
