id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
28838,Health board could subsidise cost if beneficial for health,218.325,445.0,160.0,120.0,positive weak,1007,48.0,,16:50:00,1,1847
28814,Employers could fund if beneficial,523.328,618.328,160.0,120.0,positive,1007,46.0,,16:48:46,1,1847
28798,Doesn't need manual method of re-charging,968.333,787.0,160.0,120.0,positive strong,1007,45.0,,16:47:01,1,1847
28759,Technology could be expensive ,275.0,623.0,160.0,120.0,negative weak,1007,43.0,,16:44:01,1,1847
28686,Easy to use with app and timers,1114.66,456.659,160.0,120.0,positive weak,1007,41.0,,16:40:29,1,1847
28515,Worrying knowing something exists inside your brain ,765.62,187.961,235.977,176.484,negative strong,1007,26.0,,16:35:38,1,1847
28562,Could take some time to source cheaper production methods ,203.32,787.661,160.0,120.0,negative weak,1007,33.0,,16:44:12,1,1847
28573,Could make workplaces safer ,1239.67,188.328,160.0,120.0,positive,1007,34.0,,16:30:28,1,1847
28545,Could prolong life,548.32,152.651,160.0,120.0,positive,1007,31.0,,16:33:41,1,1847
28527,Can have extra sleep in leisure time ,322.661,298.667,160.0,120.0,positive strong,1007,29.0,,16:45:32,1,1847
28524,Able to sleep in work breaks ,1306.67,298.333,160.0,120.0,positive,1007,28.0,,16:46:08,1,1847
28505,Professional benefits ,1103.0,268.667,160.0,120.0,positive strong,1007,23.0,,16:29:58,1,1847
28498,Cost ,409.654,493.32,160.0,120.0,ambivalent,1007,22.0,,16:42:08,1,1847
28494,Can it be over-riden?,1150.32,761.992,160.0,120.0,negative,1007,21.0,,16:41:15,1,1847
28489,Could it malfunction ,1305.99,658.326,160.0,120.0,negative weak,1007,19.0,,16:40:37,1,1847
28353,Usability,1054.99,600.99,160.0,120.0,ambivalent,1007,7.0,,16:17:50,1,1847
28341,Could be hacked,1300.98,535.984,160.0,120.0,negative strong,1007,6.0,,16:18:00,1,1847
28333,Could cause damage to brian ,1009.99,125.997,160.0,120.0,negative strong,1007,5.0,,16:46:04,1,1847
28299,Reduces sleep deprivation,271.997,105.995,210.0,156.992,positive weak,1007,4.0,,16:35:14,1,1847
28284,Health benefits ,539.995,276.979,160.0,120.0,positive strong,1007,3.0,,16:32:25,1,1847
28219,technological implant,706.979,372.987,306.979,219.271,neutral,1007,1.0,,16:36:29,1,1847
