id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
28547,updates,738.0,47.0,160.0,120.0,neutral,1005,10.0,,,1,1845
28492,Improved Health,36.0,36.0,160.0,120.0,positive strong,1005,9.0,,,1,1845
28342,App based monitoring,715.0,184.0,160.0,120.0,ambivalent,1005,8.0,,16:14:02,1,1845
28337,Repairs Itself,200.0,297.0,160.0,120.0,positive strong,1005,7.0,,,1,1845
28306,Costs,361.0,424.0,160.0,120.0,negative,1005,6.0,,,1,1845
28297,Promotion/Higher pay,787.0,503.0,138.0,103.0,positive strong,1005,5.0,,16:11:55,1,1845
28275,Productivity ,740.0,310.0,160.0,120.0,positive strong,1005,4.0,,16:10:45,1,1845
28256,Hackers,479.0,81.0,160.0,120.0,negative strong,1005,3.0,,,1,1845
28243,More Sleep,238.0,143.0,160.0,120.0,positive,1005,2.0,,16:09:13,1,1845
28214,technological implant,461.0,236.0,160.0,120.0,neutral,1005,1.0, ,,1,1845
