id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
28889,others,763.0,492.0,160.0,120.0,negative strong,1045,14.0,,16:54:37,1,1888
28882,individual,593.0,544.0,160.0,120.0,positive strong,1045,12.0,,16:53:44,1,1888
28878,CONTROL,602.0,429.0,160.0,120.0,ambivalent,1045,11.0,,,1,1888
28844,decomposes in body - harmful?,31.0,474.0,160.0,120.0,negative strong,1045,10.0,,,1,1888
28828,work situations,697.0,256.0,160.0,120.0,negative strong,1045,9.0,,,1,1888
28787,unnatural,284.0,500.0,160.0,120.0,negative strong,1045,7.0,,,1,1888
28775,others for financial or power gain,721.0,124.0,160.0,120.0,negative strong,1045,6.0,,,1,1888
28768,individuals themselves,542.0,20.0,167.325,125.0,neutral,1045,5.0,,16:44:35,1,1888
28754,health conditions,144.0,323.0,188.663,141.0,ambivalent,1045,4.0,,,1,1888
28743,can be abused,472.0,139.0,196.663,146.988,negative strong,1045,3.0,,,1,1888
28720,sleep problems,153.0,132.0,196.663,147.0,positive strong,1045,2.0,,16:41:17,1,1888
28707,technological implant,445.0,300.0,208.6,149.0,neutral,1045,1.0, ,,1,1888
