id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
29259,People could overuse them and in the end make their lives worse,632.857,567.143,160.0,120.0,negative,1066,27.0,,,1,1909
29256,could be not ecofriendly,702.857,605.714,160.0,120.0,ambivalent,1066,26.0,,,1,1909
29254,Could be not safe for usage and can create issues for our bodies,820.0,655.714,160.0,120.0,negative,1066,25.0,,,1,1909
29253,People with implants will discriminate people without them,1114.29,484.286,160.0,120.0,negative,1066,22.0,,,1,1909
29250,You can sleep even when you feel bad,1012.86,568.571,160.0,120.0,positive weak,1066,21.0,,19:43:48,1,1909
29248,You don't have to be active in sports to sleep well,1270.0,532.0,160.0,120.0,positive weak,1066,20.0,,,1,1909
29245,Could be used by wrong people  ,1370.0,198.0,160.0,120.0,negative weak,1066,19.0,,19:38:56,1,1909
29243,More time for hobbys,1132.0,198.0,160.0,120.0,positive,1066,18.0,,,1,1909
29241,Could affect our wellbeing in the long term,310.0,888.0,160.0,120.0,ambivalent,1066,17.0,,,1,1909
29225,Takes all energy from our body,528.0,726.0,160.0,120.0,negative weak,1066,16.0,,,1,1909
29223,Lives inside our body,214.0,502.0,160.0,120.0,negative weak,1066,15.0,,,1,1909
29221,It's a gamechanger for a global economy,491.5,62.5,160.0,120.0,ambivalent,1066,14.0,,,1,1909
29218,Makes poor people even more poor just by addin new branch which makes people dependent on technology,231.75,139.75,207.285,154.961,negative weak,1066,13.0,,19:27:27,1,1909
29217,Can be used to control our sleep schedule without our permission,555.988,158.984,160.0,120.0,negative strong,1066,12.0,,,1,1909
29215,Hackers can be even more destructive with their work,635.969,372.992,228.633,170.976,negative,1066,10.0,,19:27:41,1,1909
29213,1st step to make implants more popular,866.0,245.0,124.297,92.7344,positive strong,1066,9.0,,,1,1909
29209,Creates inequality in workplace,328.0,372.0,279.312,209.0,negative strong,1066,6.0,,19:20:07,1,1909
29208,Long term investment,1028.0,226.0,158.0,118.0,ambivalent,1066,5.0,,,1,1909
29205,Increases productivity in work,850.0,322.0,160.0,120.0,positive,1066,4.0,,19:18:22,1,1909
29202,Help with sleeping disorders,726.0,72.0,207.312,155.0,positive strong,1066,3.0,,19:16:25,1,1909
29201,technological implant,559.0,254.0,160.0,120.0,neutral,1066,1.0, ,,1,1909
