id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
28983,labeling people,710.0,520.0,160.0,120.0,negative,1054,9.0,,17:51:28,1,1897
28959,misuse,591.0,233.0,160.0,120.0,negative strong,1054,3.0,the technology will eventually leak and will be accessible to people with bad intentions. how would that be addressed? what are the consequences of that. People can be put to sleep and then kidnapped students can take advantage to study 24/7 in the last few days of exams,17:48:25,1,1897
28978,improve quality of life,79.0,282.0,160.0,120.0,positive,1054,8.0,"Quality of the life of the patience or even ordinary people can be improved potentially using this device, they can even regulate their sleep and live a longer and healthier life",17:36:54,1,1897
29021,security,346.0,69.0,160.0,120.0,ambivalent,1054,15.0,It is not known as whether there are any security or privary risks associated with the use of the implants. Could this be potentially controlled by hackers and attachers. It is good that it could be controlled remotely by some one else for example a doctor making changes to his patient implant,17:35:25,1,1897
29035,human rights,710.0,172.0,160.0,120.0,negative weak,1054,18.0,,17:45:23,1,1897
29024,20 years life time,263.0,544.0,160.0,120.0,ambivalent,1054,16.0,,17:17:27,1,1897
29019,afforability,501.0,544.0,160.0,120.0,neutral,1054,14.0,,17:16:00,1,1897
29006,regulation,571.0,109.0,160.0,120.0,negative weak,1054,13.0,"rules and regulations should be put in place as who is allowed under whcih circumstances when, for how long etc to use the implant for",17:44:31,1,1897
29004,ethical issues,710.688,46.0,159.312,119.0,negative strong,1054,12.0,,17:45:06,1,1897
29001,energy self-sufficient,77.0,476.0,160.0,120.0,positive strong,1054,11.0,,17:11:44,1,1897
28996,self reparing,81.0,378.0,160.0,120.0,positive weak,1054,10.0,It is good that the device does not need contant service and maintenane and is able to repair it self.,17:37:19,1,1897
28973,help patients,83.0,175.0,160.0,120.0,positive strong,1054,7.0,,17:37:28,1,1897
28967,malfunction,710.0,419.0,160.0,120.0,negative strong,1054,6.0,malfunction of such a device could be catastrophic. If for example someone with this implant is driving and suddently falling sleep could result in his death and even death of other people.,17:50:09,1,1897
28963,human control,710.0,302.0,160.0,120.0,negative strong,1054,5.0,This could potentially lead to a point that people could be controlled directly or indirectly.,17:49:02,1,1897
28948,technological implant,362.0,330.0,160.0,120.0,neutral,1054,1.0, ,,1,1897
