id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
29450,No waste products,684.0,415.0,160.0,120.0,positive strong,1058,23.0,,22:46:05,1,1901
29449,environmentally friendly,573.0,512.0,160.0,120.0,positive strong,1058,20.0,,,1,1901
29066,convenient,20.0,304.973,160.0,120.0,positive strong,1058,8.0,Uses an interface people are already familiar with and carry around 24/7,21:41:41,1,1901
29084,can promote better health,20.0,44.0,173.598,124.0,positive strong,1058,9.0,"Adequate sleep is necessary for growth, healing, learning, concentration etc- most of us do not get the recommended amount",21:47:32,1,1901
29164,cannot be lost stolen or easily damaged. Always at hand,438.0,20.0,160.0,120.0,positive strong,1058,19.0,,17:56:28,1,1901
29043,self sustaining,379.0,488.0,160.0,120.0,positive,1058,4.0,Both convenient and more conservative not needing to replace batteries,17:53:07,1,1901
29149,potential for misuse by 3rd party,163.0,531.0,160.0,120.0,negative strong,1058,17.0,anyone with access to your phone can manipulate your consciousness e.g date rape,21:45:07,1,1901
29145,could allow greater customisability for advanced users,20.0,448.0,160.0,120.0,positive strong,1058,16.0,,19:16:44,1,1901
29120,can promote poor health,205.0,65.0,160.0,120.0,negative strong,1058,14.0,"Because sleep is instantaneous people may engage in more risky behaviour (e.g. partying, driving long distances at night) going longer periods without rest because they will 'make up for it later' or neglecting other aspects of self care that are part of a winding down/sleep routine",22:18:44,1,1901
29090,internal,341.0,154.973,173.598,124.0,ambivalent,1058,10.0,,18:45:07,1,1901
29064,can be controlled via app,195.0,357.0,160.0,120.0,ambivalent,1058,7.0,,17:33:34,1,1901
29061,can help people sleep on demand,100.0,174.0,160.0,120.0,neutral,1058,6.0,,,1,1901
29047,optional biodegradeable self destruct,484.0,374.0,160.0,120.0,ambivalent,1058,5.0,,22:45:26,1,1901
29041,invasive,549.0,148.964,160.0,120.0,negative strong,1058,2.0,,17:32:08,1,1901
29040,implant,364.0,260.0,160.0,120.0,neutral,1058,1.0,,18:44:10,1,1901
