id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
29373,Deliberate misuse,583.0,113.0,160.0,120.0,negative strong,1079,27.0,,17:29:56,1,1929
29378,Creep of technology into other areas,302.0,26.0,160.0,120.0,negative strong,1079,32.0,,17:29:41,1,1929
29374,Hacking,719.0,45.0,102.0,76.0,negative strong,1079,28.0,,17:30:04,1,1929
29375,Government/organisational misuse,738.0,191.0,102.0,76.0,negative strong,1079,30.0,,17:30:08,1,1929
29370,Potential for malfunction,458.0,20.0,160.0,120.0,negative strong,1079,26.0,,17:29:53,1,1929
29365,Educational,751.0,548.0,92.6667,69.0,negative strong,1079,24.0,,17:29:15,1,1929
29363,Recreational,695.0,316.0,103.323,77.0,negative strong,1079,22.0,,17:29:20,1,1929
29360,Data breaches,89.0,29.0,151.323,113.0,negative strong,1079,21.0,,17:29:32,1,1929
29358,Workplace,410.0,547.0,75.3229,56.0,negative strong,1079,15.0,,17:29:11,1,1929
29357,Military,551.0,559.0,82.0,61.0,negative strong,1079,14.0,,17:29:08,1,1929
29354,Health-risks,93.0,146.0,160.0,120.0,negative strong,1079,11.0,,17:29:35,1,1929
29353,Legal,92.0,285.0,160.0,120.0,negative strong,1079,10.0,,17:29:38,1,1929
29352,Misuse,641.0,437.0,160.0,120.0,negative strong,1079,9.0,Through forced wakefulness,17:16:44,1,1929
29349,greater productivity,440.0,426.0,136.667,102.0,ambivalent,1079,7.0,,17:12:34,1,1929
29347,reduced health risks,101.0,544.0,160.0,120.0,positive,1079,6.0,,17:09:31,1,1929
29345,reduced risk of accidents,26.0,405.0,160.0,120.0,positive,1079,5.0,,17:09:28,1,1929
29344,positive health consequences of use,233.0,411.0,160.0,120.0,positive,1079,4.0,,17:08:06,1,1929
29339,possible long-term consequences,295.0,138.0,160.0,120.0,negative strong,1079,2.0,,17:12:05,1,1929
29337,technological implant,413.0,295.0,160.0,120.0,neutral,1079,1.0, ,,1,1929
