id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
28934,Will sleep data be monitored by employers?,563.99,757.744,159.997,119.985,negative,1044,19.0,,17:02:36,1,1886
28929,Easy to manage and control,848.742,369.747,159.997,119.985,positive weak,1044,18.0,,17:01:56,1,1886
28928,non invasive,771.247,108.989,159.997,119.985,positive weak,1044,17.0,,17:01:47,1,1886
28833,Potential for minimising disturbances while sleeping e.g. noisy neighbours.  ,486.916,18.0,275.235,205.926,positive,1044,14.0,,16:52:38,1,1886
28857,Allows for better time management .,39.9108,27.9405,159.993,119.982,positive,1044,15.0,,16:52:20,1,1886
28817,Will it be used as a way for companies to increase working time requirements?,231.031,686.013,271.284,202.959,negative,1044,13.0,,16:52:52,1,1886
28809,Will it be cost effective  for regular people?,149.132,440.843,159.997,119.985,negative,1044,12.0,,16:53:30,1,1886
28799,Will there be manual overrides in case of software glitches or crashes?,526.567,589.286,239.224,178.918,negative,1044,11.0,,16:53:19,1,1886
28781,Will there be potential for abuse of technology?,351.54,595.544,159.997,119.985,negative,1044,10.0,,16:53:23,1,1886
28770,Will the technology be abused by companies or governments?,805.535,666.849,249.905,186.92,negative,1044,8.0,,16:52:32,1,1886
28765,Will the app be secure?,648.685,417.684,159.997,119.985,negative,1044,7.0,,16:52:59,1,1886
28762,Will the app feed personal data back  to unwanted parties?,748.843,540.398,159.993,119.982,negative,1044,6.0,,16:53:14,1,1886
28746,Can be disabled and removed easily.,775.714,257.143,159.99,119.997,positive,1044,5.0,,,1,1886
28737,Will help people with sleep disorders live normal lives,122.54,238.118,257.898,192.929,positive,1044,4.0,,16:42:02,1,1886
28726,Long term safety of implant unclear,398.994,434.987,159.993,119.995,negative,1044,3.0,,,1,1886
28689,Helps me to sleep,227.949,92.9596,185.988,138.991,positive,1044,2.0,,16:38:54,1,1886
28679,technological implant,446.991,210.991,159.993,119.995,neutral,1044,1.0, ,,1,1886
