id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
28942,inequality in society,242.667,77.0,160.0,120.0,negative strong,1042,21.0,,,1,1884
28860,Leads to a Robotic Society,326.0,354.5,160.0,120.0,negative strong,1042,18.0,,,1,1884
28853,wrong usage risks by developers,996.5,801.0,160.0,120.0,negative strong,1042,17.0,,,1,1884
28789,helps the patients with related illneses,1237.0,133.0,160.0,120.0,positive weak,1042,15.0,,,1,1884
28772,Elevates Social anxiety,616.0,81.0,160.0,120.0,negative,1042,14.0,,,1,1884
28767,Hacking risks,1253.0,680.0,160.0,120.0,negative strong,1042,13.0,,,1,1884
28764,sustanability,1332.0,299.0,160.0,120.0,positive strong,1042,12.0,,,1,1884
28763,great science progression,1299.0,468.0,160.0,120.0,positive strong,1042,11.0,,,1,1884
28753,creats a more competetive world,430.0,176.0,160.0,120.0,negative strong,1042,10.0,,,1,1884
28739,Elevates Human Effectivity,427.0,703.0,160.0,120.0,ambivalent,1042,9.0,,16:48:36,1,1884
28734,against the human nature,689.0,806.0,160.0,120.0,negative,1042,8.0,,,1,1884
28716,helps with sleep cycles,1002.0,51.0,160.0,120.0,positive strong,1042,7.0,,,1,1884
28673,technological implant,758.0,493.0,160.0,120.0,neutral,1042,1.0, ,,1,1884
