id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
29432,May go against laws ,537.0,423.0,160.0,120.0,negative strong,1084,11.0,,19:35:16,1,1934
29431,May violate religious rules,763.0,335.0,160.0,120.0,negative strong,1084,10.0,,,1,1934
29430,sustainable,449.0,195.0,160.0,120.0,positive strong,1084,9.0,,,1,1934
29429,Energy efficient,108.0,325.0,160.0,120.0,positive strong,1084,8.0,,,1,1934
29428,Work-Place effective,482.0,523.0,160.0,120.0,positive strong,1084,7.0,,,1,1934
29427,In the body,705.0,424.0,160.0,120.0,ambivalent,1084,6.0,,19:39:24,1,1934
29426,Degradable,280.0,371.0,160.0,120.0,positive strong,1084,5.0,,,1,1934
29425,Unculturable,604.0,157.0,160.0,120.0,negative strong,1084,4.0,,19:36:07,1,1934
29424,Efficient ,231.0,131.0,151.312,113.0,positive strong,1084,2.0,,19:32:10,1,1934
29423,technological implant,490.0,311.0,160.0,120.0,neutral,1084,1.0, ,,1,1934
