id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
31519,Long term side effects unknown,109.0,380.0,160.0,120.0,negative weak,1214,12.0,,19:51:37,1,2172
31518,Requiremt for some jobs,415.0,576.0,160.0,120.0,negative weak,1214,11.0,,19:50:40,1,2172
31517,Use without consent,644.0,498.0,160.0,120.0,negative weak,1214,10.0,,19:50:17,1,2172
31514,Ethical issues,428.0,441.0,160.0,120.0,neutral,1214,9.0,,19:51:02,1,2172
31512,Surveillance by government,642.0,337.0,160.0,120.0,negative weak,1214,8.0,,,1,2172
31496,More energy,130.0,40.0,160.0,120.0,positive,1214,6.0,,19:46:53,1,2172
31495,increased productivity,127.0,124.0,160.0,120.0,positive strong,1214,5.0,,19:46:56,1,2172
31492,Personal use,334.0,88.0,160.0,120.0,neutral,1214,4.0,,,1,2172
31489,insomnia,379.0,20.0,160.0,120.0,positive weak,1214,3.0,,19:46:18,1,2172
31485,Medical uses would be useful,592.0,74.0,160.0,120.0,positive weak,1214,2.0,,19:45:55,1,2172
31482,technological implant,378.0,272.0,160.0,120.0,neutral,1214,1.0, ,,1,2172
