id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
31554,Parties / Gatherings,560.683,220.518,121.987,90.9821,positive,1207,42.0,,,1,2166
31553,Replacement for prisons - Perma sleep,641.384,716.013,136.652,101.987,negative strong,1207,41.0,,20:06:40,1,2166
31552,Permanent sleep / Execution,448.857,716.143,160.0,120.0,negative strong,1207,40.0,,,1,2166
31550,Use for personal gain,1232.86,265.429,160.0,120.0,negative weak,1207,39.0,,,1,2166
31548,Bullying,1224.0,148.857,160.0,120.0,negative weak,1207,38.0,,,1,2166
31546,Exploitation,1072.55,205.281,160.0,120.0,negative,1207,37.0,,20:04:15,1,2166
31541,Happier work enviroments,1268.42,491.991,160.0,120.0,positive weak,1207,36.0,,,1,2166
31539,Better moods,1250.54,371.853,160.0,120.0,positive,1207,35.0,,,1,2166
31537,Positive interactions,1094.85,437.277,160.0,120.0,positive weak,1207,34.0,,,1,2166
31532,Potential use in criminal justice,571.969,614.978,160.0,120.0,negative weak,1207,33.0,,,1,2166
31398,Risk of hacking,451.746,539.929,160.0,120.0,negative strong,1207,6.0,,19:34:39,1,2166
31465,Individual,862.714,204.46,160.0,120.0,neutral,1207,22.0,,,1,2166
31459,Societal,876.915,484.728,160.0,120.0,neutral,1207,21.0,,,1,2166
31445,Relationships,567.688,104.696,130.0,96.9866,positive weak,1207,19.0,,,1,2166
31426,Time Management,689.165,179.196,125.982,93.9955,positive weak,1207,18.0,,,1,2166
31411,Exploitation,618.406,488.071,160.0,120.0,negative strong,1207,17.0,,19:34:28,1,2166
31410,Evolution,1216.04,650.951,160.0,120.0,ambivalent,1207,16.0,,19:45:25,1,2166
31408,Mental health,519.92,20.0,127.299,94.9777,neutral,1207,15.0,,19:38:17,1,2166
31407,bugs/glitches/mistakes,535.621,373.951,160.0,120.0,negative weak,1207,14.0,,19:44:37,1,2166
31405,Sprituality,697.031,271.504,140.647,105.0,negative weak,1207,13.0,,19:44:12,1,2166
31403,Biological Engineering,1065.9,566.915,160.0,120.0,neutral,1207,12.0,,,1,2166
31402,Privacy risk,447.295,456.179,160.0,120.0,negative,1207,11.0,,19:44:34,1,2166
31400,Social,1008.17,80.9554,140.647,105.0,neutral,1207,10.0,,19:31:30,1,2166
31399,In and out groups,1163.95,4.95982,147.321,110.0,negative weak,1207,7.0,,,1,2166
31395,Brain functionality,672.263,20.0,160.0,120.0,positive strong,1207,4.0,,19:39:08,1,2166
31394,Sleep,787.362,97.9643,160.0,120.0,positive strong,1207,3.0,,19:29:51,1,2166
31387,technological implant,878.973,347.982,160.0,120.0,neutral,1207,1.0, ,,1,2166
