id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
31840,social marker,1149.64,469.271,160.0,120.0,negative strong,1232,33.0,,,1,2190
31839,mental health benefits,935.333,607.0,160.0,120.0,positive strong,1232,31.0,,19:26:17,1,2190
31838,controlled by an app,1058.67,82.2865,160.0,120.0,negative strong,1232,29.0,,,1,2190
31837,boost concentration,108.979,728.312,160.0,120.0,positive strong,1232,28.0,,19:20:12,1,2190
31836,prevents accidents,1205.57,214.896,160.0,120.0,positive,1232,27.0,,19:24:34,1,2190
31835,reduce stress,316.661,647.0,160.0,120.0,positive strong,1232,26.0,,19:20:01,1,2190
31834,boost  performances,85.9948,579.422,160.0,120.0,positive weak,1232,25.0,,19:20:04,1,2190
31833,obligation to have it,189.266,452.115,160.0,120.0,negative strong,1232,24.0,,19:20:07,1,2190
31832,work,409.557,439.682,160.0,120.0,ambivalent,1232,22.0,,19:19:57,1,2190
31831,leisure,1002.94,312.917,160.0,120.0,ambivalent,1232,21.0,,19:19:13,1,2190
31830,kids,899.818,450.318,160.0,120.0,negative strong,1232,20.0,,19:19:16,1,2190
31829,long durability,127.429,17.4286,160.0,120.0,positive strong,1232,19.0,,19:20:19,1,2190
31828,self destruction,69.5714,267.571,160.0,120.0,positive strong,1232,18.0,,19:20:14,1,2190
31827,self repair,17.4286,128.286,160.0,120.0,positive strong,1232,17.0,,19:20:17,1,2190
31826,suffering patients,509.354,675.26,160.0,120.0,positive strong,1232,15.0,,19:19:23,1,2190
31825,sleep troubles,826.245,703.703,160.0,120.0,positive strong,1232,13.0,,19:19:32,1,2190
31824,replaces drugs,669.089,632.505,160.0,120.0,positive strong,1232,12.0,,19:19:21,1,2190
31823,self-sufficient,358.646,149.693,160.0,120.0,positive strong,1232,10.0,,19:20:24,1,2190
31822,ethic,492.948,29.9948,160.0,120.0,negative weak,1232,9.0,,19:29:44,1,2190
31821,unnatural,696.932,19.0,160.0,120.0,negative weak,1232,8.0,,19:29:40,1,2190
31820,unbalanced,901.432,25.9062,160.0,120.0,negative strong,1232,7.0,,19:20:37,1,2190
31819,science progess,365.933,297.219,160.0,120.0,positive strong,1232,6.0,,19:20:27,1,2190
31818,medical use,655.469,472.469,160.0,120.0,positive strong,1232,5.0,,19:26:17,1,2190
31817,technological implant,669.922,254.917,186.198,132.995,neutral,1232,1.0,,19:29:31,1,2190
