id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
31075,Data privacy,20.0,367.0,160.0,120.0,negative strong,1181,16.0,,,1,2140
31062,Non-invasive,546.0,342.0,160.0,120.0,positive strong,1181,15.0,,,1,2140
31051,Biodegradable in the body,719.0,412.0,160.0,120.0,positive strong,1181,14.0,non invasive,18:03:30,1,2140
31035,Self-repairing,710.0,300.0,160.0,120.0,positive,1181,13.0,,,1,2140
31024,Limited lifespan of the product,481.0,455.0,160.0,120.0,ambivalent,1181,12.0,,,1,2140
31020,Availability,308.0,452.0,160.0,120.0,ambivalent,1181,11.0,,,1,2140
30972,"Not fully tested, no long term studies available",23.0,239.0,160.0,120.0,negative strong,1181,10.0,,,1,2140
30957,Hacking risk,20.0,131.0,160.0,120.0,negative strong,1181,9.0,,,1,2140
30949,Unequal society,20.0,20.0,160.0,120.0,negative strong,1181,8.0,,,1,2140
30946,Unnatural,180.0,65.0,160.0,120.0,negative weak,1181,7.0,,,1,2140
30943,Ethical issues,198.0,172.0,160.0,120.0,negative strong,1181,6.0,,,1,2140
30936,Improved productivity,643.0,124.0,160.0,120.0,positive strong,1181,5.0,,,1,2140
30931,Improved sleep,637.0,20.0,160.0,120.0,positive strong,1181,4.0,,,1,2140
30917,Benefits for children & adults,382.0,20.0,160.0,120.0,positive strong,1181,3.0,,17:55:07,1,2140
30912,Health benefits,433.0,137.0,160.0,120.0,positive strong,1181,2.0,,,1,2140
30891,technological implant,378.0,272.0,160.0,120.0,neutral,1181,1.0, ,,1,2140
