id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
31326,No energy to run,63.0,379.0,160.0,120.0,positive strong,1201,11.0,,,1,2160
31324,Ease of removal,619.0,472.0,160.0,120.0,positive strong,1201,10.0,,,1,2160
31323,Ease of use,318.0,472.0,160.0,120.0,positive strong,1201,9.0,,,1,2160
31322,Stronger military,264.0,228.0,160.0,120.0,positive strong,1201,8.0,,,1,2160
31321,Simplifying life,417.0,33.0,160.0,120.0,positive strong,1201,7.0,,,1,2160
31319,Loss of humanity,930.0,522.0,160.0,120.0,negative strong,1201,6.0,,,1,2160
31318,High reliance on tech,1085.0,400.0,160.0,120.0,negative weak,1201,5.0,,,1,2160
31317,Eagerness to kill in military use,796.0,24.0,179.312,134.0,negative strong,1201,4.0,,18:39:57,1,2160
31315,Danger of hacking,984.0,251.0,160.0,120.0,negative strong,1201,3.0,,,1,2160
31314,Danger of malfuction,1063.0,88.0,160.0,120.0,negative strong,1201,2.0,,18:40:25,1,2160
31312,Technological Implant,543.0,263.0,160.0,120.0,neutral,1201,1.0,,,1,2160
