id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
31249,Human error,25.0,544.0,160.0,120.0,negative weak,1193,18.0,Someone could lose their phone and lose control of their sleep .,18:42:41,1,2152
31160,Health,514.0,544.0,160.0,120.0,ambivalent,1193,4.0,"Sleep is good for your health.
But some people could use this implant to stop themselves from sleeping. Also too much sleep could be bad for your mental health and fitness. ",18:41:34,1,2152
31256,Better workers,829.8,190.0,160.0,120.0,positive weak,1193,19.0,People who have more sleep and are less fatigued are more likely to perform well in their jobs. This could make dangerous mistakes less likely to happen. ,18:36:38,1,2152
31214,Military,20.0,27.0,160.0,120.0,ambivalent,1193,16.0,"The bad point is that the soldiers have shown in some case to be more prepared to kill, but soliders also need good quality sleep and their schedule is very important",18:34:41,1,2152
31230,Autonomous energy,29.0,166.0,160.0,120.0,positive weak,1193,17.0,,18:25:00,1,2152
31206,Guaranteed sleep,890.0,72.9875,160.0,120.0,positive strong,1193,15.0,It is very well known that sleep is good for you,18:35:51,1,2152
31198,Repairs itself,73.0,275.0,160.0,120.0,positive,1193,14.0,This makes the implant more reliable ,18:34:54,1,2152
31190,Late night parties,332.0,115.0,160.0,120.0,neutral,1193,13.0,,18:19:06,1,2152
31186,Addiction,176.0,20.0,160.0,120.0,negative strong,1193,12.0,Too much of a good thing can become addictive and over controlling ,18:45:32,1,2152
31182,Fun,495.0,53.0,160.0,120.0,ambivalent,1193,11.0,,18:34:56,1,2152
31178,Elderly care,685.0,441.0,160.0,120.0,positive,1193,10.0,,18:25:05,1,2152
31173,Hackers,179.0,544.0,160.0,120.0,negative strong,1193,9.0,They could know when you are asleep and rob you.,18:39:36,1,2152
31170,Scary,264.0,431.0,160.0,120.0,negative weak,1193,8.0,Nothing has been proven on a large scale ,18:43:59,1,2152
31166,Danger,40.0,403.0,160.0,120.0,negative,1193,7.0,,18:44:03,1,2152
31165,Crime,790.0,355.0,160.0,120.0,negative strong,1193,6.0,,,1,2152
31164,Efficiency,195.0,210.0,160.0,120.0,positive weak,1193,5.0,,18:45:07,1,2152
31157,Organization,677.0,74.975,160.0,120.0,positive weak,1193,3.0,,18:24:53,1,2152
31155,Safety,642.0,229.0,160.0,120.0,positive strong,1193,2.0,,18:41:55,1,2152
31151,technological implant,378.0,272.0,160.0,120.0,neutral,1193,1.0, ,,1,2152
