id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
31309,scientific progress,566.0,562.0,160.0,120.0,positive strong,1189,29.0,"The use of this implant in science is a great advance, other branches such as medicine can also benefit, through the study of sleep behavior",18:42:26,1,2148
31298,implant rejection,615.0,155.0,160.0,120.0,negative strong,1189,28.0,"there is a possibility that the body will reject the implant, this could lead to health consequences",18:37:20,1,2148
31274,more time,1003.0,566.0,160.0,120.0,positive strong,1189,27.0,,18:31:20,1,2148
31273,more money,808.0,569.0,160.0,120.0,positive,1189,26.0,,,1,2148
31252,patient treatment,939.0,360.0,160.0,120.0,positive strong,1189,22.0,"for the treatment of patients with problems related to sleep or similar, it would be of great help

It is well known that the body needs to rest through sleep, if the person is not able to sleep, his physical and mental health deteriorates and more problems arise.",18:28:33,1,2148
31242,increased productivity,884.0,469.0,160.0,120.0,positive strong,1189,20.0,,18:24:51,1,2148
31207,Accesible price,274.0,70.0,160.0,120.0,neutral,1189,17.0,,,1,2148
31202,very expensive,467.0,66.0,160.0,120.0,negative,1189,15.0,,18:21:31,1,2148
31143,health improvement,766.0,274.0,160.0,120.0,positive strong,1189,11.0,,18:18:44,1,2148
31122,unwanted control (hackers),151.0,456.0,160.0,120.0,negative strong,1189,8.0,,18:11:31,1,2148
31081,inappropriate use,139.0,263.0,224.641,168.0,negative weak,1189,5.0,,18:09:40,1,2148
31032,cost,389.0,210.0,160.0,120.0,ambivalent,1189,2.0,"Depending on the price of the implant, this can be a positive or negative factor for many people.",18:03:20,1,2148
31012,technological implant,572.0,407.0,160.0,120.0,neutral,1189,1.0,,18:18:19,1,2148
