id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
31303,Better drivers on the road,875.667,285.667,160.0,120.0,positive,1195,35.0,,18:37:20,1,2154
31291,Help the elderly,931.833,105.217,160.0,120.0,positive weak,1195,34.0,,18:34:42,1,2154
31285,Easy to use,859.5,185.0,160.0,120.0,positive,1195,33.0,,18:33:08,1,2154
31283,FDA approval,489.55,519.55,160.0,120.0,ambivalent,1195,32.0,,18:32:27,1,2154
31280,Would work quickly,404.183,1.0,160.0,120.0,positive weak,1195,31.0,,,1,2154
31276,Not enough research,225.267,295.45,160.0,120.0,negative,1195,30.0,,18:30:59,1,2154
31275,Inexperienced doctors,64.0833,536.0,160.0,120.0,negative,1195,29.0,,,1,2154
31271,Medical advances,240.5,20.0,160.0,120.0,positive,1195,21.0,,,1,2154
31266,Wouldn't need medication,831.5,20.0,160.0,120.0,positive,1195,20.0,,18:28:16,1,2154
31265,Better sleep= nicer people,758.5,114.0,160.0,120.0,positive,1195,19.0,,18:28:19,1,2154
31262,Dr's implant wrong chip,285.0,522.0,160.0,120.0,negative,1195,17.0,,18:27:49,1,2154
31257,Easily tracked,648.5,330.0,160.0,120.0,negative,1195,16.0,,18:27:02,1,2154
31246,Requires some maintenace,864.5,505.0,160.0,120.0,negative,1195,14.0,,18:33:50,1,2154
31241,Invasive surgery to get?,54.0,356.0,199.333,149.0,negative,1195,13.0,,,1,2154
31227,only availble to the rich,683.5,432.0,160.0,120.0,negative,1195,12.0,,18:22:52,1,2154
31225,You just don't know everything that might happen- way too uncertain,54.0,79.0,184.667,138.0,negative,1195,11.0,,18:25:44,1,2154
31220,"Possible for implant to go ""haywire""",217.5,184.0,160.0,120.0,negative,1195,10.0,,18:22:23,1,2154
31217,Possible hacking,674.5,230.0,160.0,120.0,negative weak,1195,9.0,,18:22:25,1,2154
31215,Help patients with sleep disorders,499.0,86.0,160.0,120.0,positive,1195,8.0,,,1,2154
31212,Low maintenance,638.0,29.0,160.0,120.0,positive,1195,7.0,,18:33:19,1,2154
31208,Side effects from trials,54.0,227.0,174.0,130.0,negative,1195,6.0,,18:20:34,1,2154
31203,Expensive to research,287.0,398.0,160.0,120.0,negative weak,1195,5.0,,18:20:17,1,2154
31201,Government control,860.5,403.0,160.0,120.0,negative weak,1195,4.0,,,1,2154
31195,Not fair to the poor,682.0,530.0,160.0,120.0,negative,1195,3.0,,18:19:34,1,2154
31188,Price expensive,490.0,393.0,189.0,141.25,negative weak,1195,2.0,,18:19:20,1,2154
31181,Technological Implant,400.0,171.0,220.667,165.0,neutral,1195,1.0,,,1,2154
