id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
35452,Better health,649.0,285.0,160.0,120.0,positive,1063,21.0,,,1,2316
35451,Obtaining military secrets,228.0,340.0,160.0,120.0,negative strong,1063,20.0,,,1,2316
35450,Burnout,866.0,429.0,160.0,120.0,negative,1063,19.0,,,1,2316
35449,All ages ,454.0,117.0,160.0,120.0,positive weak,1063,18.0,,21:05:12,1,2316
35448,Party harder,779.0,556.0,160.0,120.0,neutral,1063,17.0,,,1,2316
35447,Easy for people to control,528.0,579.0,160.0,120.0,positive weak,1063,16.0,,,1,2316
35446,Better outcome of  missions ,31.0,266.0,160.0,120.0,positive,1063,15.0,,21:05:58,1,2316
35445,Alters troops mentality to be more violent,281.0,27.0,176.663,132.0,negative strong,1063,14.0,,21:05:17,1,2316
35444,Overworking troops ,48.0,67.0,160.0,120.0,negative,1063,13.0,,21:05:38,1,2316
35443,Stops side effects,816.0,299.0,160.0,120.0,positive weak,1063,12.0,,,1,2316
35442,Controlled by an App,314.0,502.0,160.0,120.0,ambivalent,1063,11.0,,20:56:01,1,2316
35441,Intrusive,805.0,40.0,160.0,120.0,negative weak,1063,9.0,,,1,2316
35440,Stops addiction ,626.0,469.0,160.0,120.0,positive weak,1063,8.0,,20:50:54,1,2316
35439,Hackers,42.0,488.0,160.0,120.0,negative strong,1063,7.0,,21:08:05,1,2316
35438,Military,238.0,199.0,160.0,120.0,neutral,1063,5.0,,,1,2316
35437,Control of sleep ,590.0,20.0,160.0,120.0,negative,1063,4.0,,20:45:26,1,2316
35436,Brain implant,669.0,175.0,160.0,120.0,negative strong,1063,3.0,,,1,2316
35435,technological implant,418.0,288.0,190.4,136.0,neutral,1063,1.0, ,,1,2316
