id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
31922,treatment of sleep disorders,61.0,589.667,160.0,120.0,positive strong,1242,21.0,This is the only reasonable application of the implant in my opinion. To treat sometimes fatal sleep disorders. ,17:44:01,1,2200
31921,reduced accidents,20.6667,420.0,160.0,120.0,positive,1242,20.0,"Accidents are sometimes caused by sleepiness (e.g. traffic, work-related) so this could be reduced.",17:43:14,1,2200
31920,productivity,175.0,361.0,118.0,88.0,ambivalent,1242,19.0,"The implant could increase productivity in work and education. However, this is also open to abuse.",17:44:33,1,2200
31919,Health benefits,196.0,501.0,160.0,120.0,positive,1242,18.0,,,1,2200
31918,implant can fix itself,43.0,220.0,160.0,120.0,positive weak,1242,16.0,,17:36:52,1,2200
31917,implant will degrade,203.0,20.0,160.0,120.0,positive,1242,15.0,,17:37:50,1,2200
31916,powers itself,25.0,20.0,160.0,120.0,ambivalent,1242,14.0,this sounds good but it means the implant is having some interaction with other bodily processes which might not be good,17:36:25,1,2200
31915,characteristics of implant,88.0,116.0,160.0,120.0,neutral,1242,13.0,,,1,2200
31914,Recreational misuse,367.0,447.0,160.0,120.0,negative strong,1242,12.0,"As in people staying awake to socialise, party etc. This might have long term health impacts",17:39:48,1,2200
31913,Professional organisations,452.0,553.333,160.0,120.0,negative strong,1242,11.0,,17:41:08,1,2200
31912,Hackers and other criminals,676.0,544.0,160.0,120.0,negative strong,1242,10.0,Hacking into the implant to make people wake or sleep. Could be used for blackmail and murder.,17:41:45,1,2200
31911,Government,573.0,326.0,160.0,120.0,negative weak,1242,9.0,,17:42:29,1,2200
31910,Misuse and abuse,578.0,455.0,160.0,120.0,negative strong,1242,7.0,,,1,2200
31909,malfunction,694.0,177.0,160.0,120.0,negative strong,1242,6.0,,17:38:55,1,2200
31908,cognitive problems,696.667,65.0,160.0,120.0,negative strong,1242,5.0,,17:39:10,1,2200
31907,technological creep,539.0,20.0,160.0,120.0,negative strong,1242,4.0,,17:38:18,1,2200
31906,reliance,400.0,72.0,160.0,120.0,negative strong,1242,3.0,As in people become reliant on using the implant to sleep and can no longer sleep any other way,17:38:42,1,2200
31905,Unknown future impacts,548.0,126.0,160.0,120.0,negative strong,1242,2.0,,17:38:51,1,2200
31904,technological implant,327.0,280.0,160.0,120.0,neutral,1242,1.0, ,,1,2200
