id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
31268,naturally decompose if not needed anymore,157.0,474.0,160.0,120.0,positive,1190,13.0,,,1,2149
31264,less accidents caused due to fatigue,1182.0,41.0,160.0,120.0,positive,1190,12.0,,,1,2149
31261,more energy during the day,1204.0,177.0,160.0,120.0,positive,1190,10.0,,,1,2149
31259,can be hacked,992.0,292.0,160.0,120.0,negative,1190,9.0,,,1,2149
31255,security,713.0,302.0,160.0,120.0,ambivalent,1190,8.0,,,1,2149
31254,no maintenance,151.0,305.0,160.0,120.0,positive,1190,7.0,,18:26:26,1,2149
31253,efficient,161.0,100.0,160.0,120.0,positive,1190,6.0,,,1,2149
31239,creates social classes,1055.0,417.0,160.0,120.0,negative strong,1190,5.0,,,1,2149
31236,dividing,704.0,465.0,160.0,120.0,negative,1190,4.0,,,1,2149
31233,good sleep pattern,978.0,82.0,160.0,120.0,positive weak,1190,3.0,,18:24:03,1,2149
31224,convenient,671.0,127.0,160.0,120.0,positive,1190,2.0,,,1,2149
31029,technological implant,378.0,272.0,160.0,120.0,neutral,1190,1.0, ,,1,2149
