id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
31757,hackers,310.0,20.0,160.0,120.0,negative weak,1226,26.0,,,1,2184
31756,sensitive data being sold for profit,20.0,90.0,160.0,120.0,negative weak,1226,25.0,,23:00:50,1,2184
31755,data privacy,199.0,93.0,160.0,120.0,negative weak,1226,24.0,,,1,2184
31754,change in mentality,20.0,317.0,160.0,120.0,negative weak,1226,23.0,,,1,2184
31752,greater efficiency,20.0,200.0,160.0,120.0,positive weak,1226,21.0,,,1,2184
31751,longer missions,182.0,197.0,160.0,120.0,positive weak,1226,20.0,,,1,2184
31749,military,192.0,298.0,160.0,120.0,ambivalent,1226,19.0,,,1,2184
31748,unethical,27.0,528.0,160.0,120.0,negative weak,1226,18.0,,,1,2184
31747,profiteering,75.0,408.0,160.0,120.0,negative weak,1226,17.0,,,1,2184
31746,less dependency on drugs,355.0,602.0,160.0,120.0,positive weak,1226,16.0,,,1,2184
31745,regulate sleep disorders,254.0,492.0,160.0,120.0,positive weak,1226,15.0,,,1,2184
31744,medical benefits,284.0,388.0,160.0,120.0,positive,1226,14.0,,,1,2184
31743,long term neurological effect?,850.0,544.0,160.0,120.0,negative weak,1226,13.0,,,1,2184
31734,simple surgery,766.0,233.0,160.0,120.0,positive weak,1226,9.0,,,1,2184
31740,self-sufficient,518.0,443.0,160.0,120.0,positive weak,1226,12.0,,,1,2184
31738,brain,703.0,442.0,160.0,120.0,ambivalent,1226,11.0,,22:50:32,1,2184
31736,ease of access,787.0,344.0,160.0,120.0,positive weak,1226,10.0,,,1,2184
31732,location,596.0,311.0,160.0,120.0,ambivalent,1226,8.0,,,1,2184
31729,evidence of experience?,373.0,119.0,160.0,120.0,ambivalent,1226,7.0,,22:48:56,1,2184
31726,trustworthy,765.0,120.0,160.0,120.0,positive,1226,5.0,,22:47:12,1,2184
31725,experience,487.0,20.0,160.0,120.0,positive weak,1226,4.0,,22:46:51,1,2184
31724,interdisciplinary,682.0,24.0,160.0,120.0,positive weak,1226,3.0,,22:46:27,1,2184
31723,Scientists,561.0,156.0,160.0,120.0,positive weak,1226,2.0,,,1,2184
31722,technological implant,378.0,272.0,160.0,120.0,neutral,1226,1.0, ,,1,2184
