id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
31098,Design,879.0,320.0,160.0,120.0,positive strong,1188,18.0,,,1,2147
31095,Biodegradable,1150.0,474.0,160.0,120.0,positive,1188,17.0,,18:06:38,1,2147
31091,Self Fixing,1145.0,367.0,160.0,120.0,positive,1188,16.0,,18:06:23,1,2147
31087,Regulated Sleep,1119.0,177.0,160.0,120.0,positive,1188,15.0,,18:06:04,1,2147
31083,Productivity,1109.0,20.0,160.0,120.0,positive,1188,14.0,,18:05:42,1,2147
31082,Health Benefits,887.0,116.0,160.0,120.0,positive strong,1188,13.0,,18:05:44,1,2147
31076,Availability,736.0,458.0,160.0,120.0,ambivalent,1188,12.0,,,1,2147
31071,Life Span,521.0,457.0,160.0,120.0,ambivalent,1188,11.0,,,1,2147
31065,Status,29.0,289.0,160.0,120.0,negative,1188,9.0,,18:04:19,1,2147
31057,Advancements,309.0,544.0,160.0,120.0,positive,1188,8.0,,,1,2147
31054,Limited Evidence,20.0,544.0,160.0,120.0,negative,1188,7.0,,,1,2147
31045,Research,220.0,421.0,160.0,120.0,neutral,1188,6.0,,,1,2147
31042,Ethical Issues,382.0,144.0,160.0,120.0,negative strong,1188,5.0,,18:02:46,1,2147
31033,Technology Abuse,156.0,146.0,160.0,120.0,negative,1188,4.0,,,1,2147
31026,Data Privacy,255.0,23.0,160.0,120.0,negative,1188,3.0,,,1,2147
31022,Human Rights,27.0,20.0,160.0,120.0,negative strong,1188,2.0,,,1,2147
30990,technological implant,585.0,280.0,160.0,120.0,neutral,1188,1.0, ,,1,2147
