id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
31349,Abusing Sleep Regulation,237.661,271.979,160.0,120.0,negative weak,1202,11.0,,18:54:28,1,2161
31336,Negative Use Cases,1061.67,594.979,160.0,120.0,negative strong,1202,3.0,"There are many negative use cases that could be dreamt up to abuse this implant, including pushing yourself too far or a third party manipulating you",18:53:39,1,2161
31347,Reduced Risk of Accidents,309.995,484.661,160.0,120.0,positive weak,1202,10.0,In relation to fatigue,18:52:34,1,2161
31345,Self Running /Repairing,828.328,123.979,160.0,120.0,ambivalent,1202,9.0,,18:51:43,1,2161
31343,Easy to use,655.646,166.661,160.0,120.0,ambivalent,1202,8.0,,18:50:16,1,2161
31342,Work Performance,521.328,566.646,160.0,120.0,ambivalent,1202,7.0,,18:49:46,1,2161
31340,Data Privacy Concerns,1056.66,281.328,160.0,120.0,negative strong,1202,6.0,,,1,2161
31338,Work Expectations,379.995,692.995,160.0,120.0,negative strong,1202,5.0,,18:49:54,1,2161
31337,Military Implications,1164.67,447.995,160.0,120.0,negative strong,1202,4.0,,,1,2161
31332,Help Regulate Sleep,463.646,358.979,160.0,120.0,positive,1202,2.0,,,1,2161
31331,Techological Implant,735.964,388.958,160.0,120.0,neutral,1202,1.0,,,1,2161
